id,qty_multiple,name,product_uom.id,company_id:id,warehouse_id:id,location_id:id,product_id:id,product_min_qty,product_max_qty
scenario.orderpoint_141138,1,OP/00004,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141138,0,0
scenario.orderpoint_141139,1,OP/00005,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141139,0,0
scenario.orderpoint_141989,1,OP/00193,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141989,0,0
scenario.orderpoint_141131,10,OP/00001,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141131,0,0
scenario.orderpoint_141410,100,OP/00032,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141410,0,0
scenario.orderpoint_141132,8,OP/00002,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141132,0,0
scenario.orderpoint_141133,8,OP/00003,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141133,0,0
scenario.orderpoint_141471,1,OP/00046,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141471,0,0
scenario.orderpoint_141472,1,OP/00047,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141472,0,0
scenario.orderpoint_141576,1,OP/00063,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141576,0,0
scenario.orderpoint_142015,1,OP/00206,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142015,0,0
scenario.orderpoint_141589,1,OP/00066,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141589,0,0
scenario.orderpoint_141590,1,OP/00067,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141590,0,0
scenario.orderpoint_141591,1,OP/00068,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141591,0,0
scenario.orderpoint_141592,1,OP/00069,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141592,0,0
scenario.orderpoint_141594,100,OP/00070,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141594,0,0
scenario.orderpoint_141262,9,OP/00011,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141262,0,0
scenario.orderpoint_141430,1,OP/00039,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141430,0,0
scenario.orderpoint_141314,1,OP/00022,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141314,0,0
scenario.orderpoint_141315,1,OP/00023,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141315,0,0
scenario.orderpoint_141522,1,OP/00055,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141522,0,0
scenario.orderpoint_141580,60,OP/00065,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141580,0,0
scenario.orderpoint_141578,100,OP/00064,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141578,0,0
scenario.orderpoint_141553,1,OP/00056,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141553,0,0
scenario.orderpoint_141554,1,OP/00057,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141554,0,0
scenario.orderpoint_141555,1,OP/00058,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141555,0,0
scenario.orderpoint_142016,1,OP/00207,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142016,0,0
scenario.orderpoint_141815,1,OP/00173,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141815,0,0
scenario.orderpoint_141817,1,OP/00173,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141817,0,0
scenario.orderpoint_141818,1,OP/00173,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141818,0,0
scenario.orderpoint_141819,60,OP/00174,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141819,0,0
scenario.orderpoint_141820,1,OP/00174,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141820,0,0
scenario.orderpoint_141822,1,OP/00174,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141822,0,0
scenario.orderpoint_141823,1,OP/00174,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141823,0,0
scenario.orderpoint_141824,60,OP/00175,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141824,0,0
scenario.orderpoint_141825,1,OP/00175,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141825,0,0
scenario.orderpoint_141827,1,OP/00175,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141827,0,0
scenario.orderpoint_141828,1,OP/00175,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141828,0,0
scenario.orderpoint_141829,60,OP/00176,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141829,0,0
scenario.orderpoint_141830,1,OP/00176,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141830,0,0
scenario.orderpoint_141832,1,OP/00176,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141832,0,0
scenario.orderpoint_141833,1,OP/00176,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141833,0,0
scenario.orderpoint_141834,60,OP/00177,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141834,0,0
scenario.orderpoint_141835,1,OP/00177,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141835,0,0
scenario.orderpoint_141837,1,OP/00177,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141837,0,0
scenario.orderpoint_141838,1,OP/00177,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141838,0,0
scenario.orderpoint_141856,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141856,0,0
scenario.orderpoint_141857,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141857,0,0
scenario.orderpoint_141858,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141858,0,0
scenario.orderpoint_141859,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141859,0,0
scenario.orderpoint_141860,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141860,0,0
scenario.orderpoint_141861,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141861,0,0
scenario.orderpoint_141839,60,OP/00178,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141839,0,0
scenario.orderpoint_141865,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141865,0,0
scenario.orderpoint_141884,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141884,0,0
scenario.orderpoint_141885,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141885,0,0
scenario.orderpoint_141886,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141886,0,0
scenario.orderpoint_141887,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141887,0,0
scenario.orderpoint_141888,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141888,0,0
scenario.orderpoint_141840,1,OP/00178,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141840,0,0
scenario.orderpoint_141889,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141889,0,0
scenario.orderpoint_141890,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141890,0,0
scenario.orderpoint_141892,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141892,0,0
scenario.orderpoint_141893,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141893,0,0
scenario.orderpoint_141894,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141894,0,0
scenario.orderpoint_141895,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141895,0,0
scenario.orderpoint_141897,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141897,0,0
scenario.orderpoint_141898,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141898,0,0
scenario.orderpoint_141899,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141899,0,0
scenario.orderpoint_141900,1,OP/00179,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_141900,0,0
scenario.orderpoint_142231,1,OP/00248,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142231,0,0
scenario.orderpoint_100003,1,OP/00000,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_100003,0,0
scenario.orderpoint_142282,1,OP/00271,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142282,0,0
scenario.orderpoint_142283,1,OP/00271,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142283,0,0
scenario.orderpoint_142287,1,OP/00272,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142287,0,0
scenario.orderpoint_142324,1,OP/00285,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142324,0,0
scenario.orderpoint_142291,100,OP/00273,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142291,0,0
scenario.orderpoint_142292,10,OP/00274,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142292,0,0
scenario.orderpoint_142293,1,OP/00274,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142293,0,0
scenario.orderpoint_142294,1,OP/00275,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142294,0,0
scenario.orderpoint_142295,1,OP/00276,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142295,0,0
scenario.orderpoint_142296,1,OP/00276,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142296,0,0
scenario.orderpoint_142297,1,OP/00277,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142297,0,0
scenario.orderpoint_142298,1,OP/00278,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142298,0,0
scenario.orderpoint_142299,1,OP/00278,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142299,0,0
scenario.orderpoint_142300,1,OP/00279,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142300,0,0
scenario.orderpoint_142301,1,OP/00279,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142301,0,0
scenario.orderpoint_142110,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142110,0,0
scenario.orderpoint_142118,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142118,0,0
scenario.orderpoint_142124,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142124,0,0
scenario.orderpoint_142232,1,OP/00249,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142232,0,0
scenario.orderpoint_142233,1,OP/00250,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142233,0,0
scenario.orderpoint_142234,1,OP/00250,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142234,0,0
scenario.orderpoint_142235,1,OP/00251,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142235,0,0
scenario.orderpoint_142127,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142127,0,0
scenario.orderpoint_142236,1,OP/00252,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142236,0,0
scenario.orderpoint_142237,1,OP/00253,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142237,0,0
scenario.orderpoint_142238,1,OP/00253,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142238,0,0
scenario.orderpoint_142257,1,OP/00265,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142257,0,0
scenario.orderpoint_142135,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142135,0,0
scenario.orderpoint_142136,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142136,0,0
scenario.orderpoint_142137,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142137,0,0
scenario.orderpoint_142138,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142138,0,0
scenario.orderpoint_142139,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142139,0,0
scenario.orderpoint_142140,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142140,0,0
scenario.orderpoint_142141,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142141,0,0
scenario.orderpoint_142142,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142142,0,0
scenario.orderpoint_142098,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142098,0,0
scenario.orderpoint_142099,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142099,0,0
scenario.orderpoint_142100,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142100,0,0
scenario.orderpoint_142101,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142101,0,0
scenario.orderpoint_142102,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142102,0,0
scenario.orderpoint_142103,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142103,0,0
scenario.orderpoint_142104,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142104,0,0
scenario.orderpoint_142105,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142105,0,0
scenario.orderpoint_142143,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142143,0,0
scenario.orderpoint_142144,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142144,0,0
scenario.orderpoint_142145,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142145,0,0
scenario.orderpoint_142146,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142146,0,0
scenario.orderpoint_142147,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142147,0,0
scenario.orderpoint_142148,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142148,0,0
scenario.orderpoint_142149,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142149,0,0
scenario.orderpoint_142150,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142150,0,0
scenario.orderpoint_142151,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142151,0,0
scenario.orderpoint_142152,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142152,0,0
scenario.orderpoint_142153,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142153,0,0
scenario.orderpoint_142154,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142154,0,0
scenario.orderpoint_142155,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142155,0,0
scenario.orderpoint_142156,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142156,0,0
scenario.orderpoint_142157,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142157,0,0
scenario.orderpoint_142158,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142158,0,0
scenario.orderpoint_142159,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142159,0,0
scenario.orderpoint_142160,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142160,0,0
scenario.orderpoint_142161,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142161,0,0
scenario.orderpoint_142162,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142162,0,0
scenario.orderpoint_142163,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142163,0,0
scenario.orderpoint_142164,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142164,0,0
scenario.orderpoint_142165,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142165,0,0
scenario.orderpoint_142166,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142166,0,0
scenario.orderpoint_142167,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142167,0,0
scenario.orderpoint_142168,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142168,0,0
scenario.orderpoint_142169,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142169,0,0
scenario.orderpoint_142170,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142170,0,0
scenario.orderpoint_142171,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142171,0,0
scenario.orderpoint_142172,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142172,0,0
scenario.orderpoint_142173,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142173,0,0
scenario.orderpoint_142174,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142174,0,0
scenario.orderpoint_142106,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142106,0,0
scenario.orderpoint_142114,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142114,0,0
scenario.orderpoint_142115,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142115,0,0
scenario.orderpoint_142117,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142117,0,0
scenario.orderpoint_142119,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142119,0,0
scenario.orderpoint_142120,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142120,0,0
scenario.orderpoint_142121,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142121,0,0
scenario.orderpoint_142123,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142123,0,0
scenario.orderpoint_142125,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142125,0,0
scenario.orderpoint_142128,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142128,0,0
scenario.orderpoint_142129,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142129,0,0
scenario.orderpoint_142130,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142130,0,0
scenario.orderpoint_142131,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142131,0,0
scenario.orderpoint_142132,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142132,0,0
scenario.orderpoint_142133,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142133,0,0
scenario.orderpoint_142134,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142134,0,0
scenario.orderpoint_142302,40,OP/00280,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142302,0,0
scenario.orderpoint_142306,1,OP/00281,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142306,0,0
scenario.orderpoint_142175,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142175,0,0
scenario.orderpoint_142176,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142176,0,0
scenario.orderpoint_142177,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142177,0,0
scenario.orderpoint_142178,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142178,0,0
scenario.orderpoint_142179,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142179,0,0
scenario.orderpoint_142180,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142180,0,0
scenario.orderpoint_142181,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142181,0,0
scenario.orderpoint_142182,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142182,0,0
scenario.orderpoint_142183,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142183,0,0
scenario.orderpoint_142184,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142184,0,0
scenario.orderpoint_142185,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142185,0,0
scenario.orderpoint_142186,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142186,0,0
scenario.orderpoint_142187,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142187,0,0
scenario.orderpoint_142188,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142188,0,0
scenario.orderpoint_142189,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142189,0,0
scenario.orderpoint_142190,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142190,0,0
scenario.orderpoint_142191,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142191,0,0
scenario.orderpoint_142192,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142192,0,0
scenario.orderpoint_142193,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142193,0,0
scenario.orderpoint_142194,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142194,0,0
scenario.orderpoint_142195,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142195,0,0
scenario.orderpoint_142196,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142196,0,0
scenario.orderpoint_142197,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142197,0,0
scenario.orderpoint_142198,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142198,0,0
scenario.orderpoint_142199,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142199,0,0
scenario.orderpoint_142200,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142200,0,0
scenario.orderpoint_142201,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142201,0,0
scenario.orderpoint_142202,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142202,0,0
scenario.orderpoint_142203,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142203,0,0
scenario.orderpoint_142204,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142204,0,0
scenario.orderpoint_142205,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142205,0,0
scenario.orderpoint_142206,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142206,0,0
scenario.orderpoint_142207,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142207,0,0
scenario.orderpoint_142208,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142208,0,0
scenario.orderpoint_142209,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142209,0,0
scenario.orderpoint_142210,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142210,0,0
scenario.orderpoint_142211,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142211,0,0
scenario.orderpoint_142212,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142212,0,0
scenario.orderpoint_142213,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142213,0,0
scenario.orderpoint_142214,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142214,0,0
scenario.orderpoint_142215,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142215,0,0
scenario.orderpoint_142216,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142216,0,0
scenario.orderpoint_142217,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142217,0,0
scenario.orderpoint_142218,1,OP/00240,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142218,0,0
scenario.orderpoint_142256,1,OP/00265,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142256,0,0
scenario.orderpoint_142223,1,OP/00244,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142223,0,0
scenario.orderpoint_142224,1,OP/00244,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142224,0,0
scenario.orderpoint_142319,1,OP/00282,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142319,0,0
scenario.orderpoint_142320,1,OP/00282,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142320,0,0
scenario.orderpoint_142321,60,OP/00283,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142321,0,0
scenario.orderpoint_142323,1,OP/00284,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142323,0,0
scenario.orderpoint_142336,1,OP/00289,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142336,0,0
scenario.orderpoint_142332,1,OP/00286,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142332,0,0
scenario.orderpoint_142333,1,OP/00287,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142333,0,0
scenario.orderpoint_142337,1,OP/00289,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142337,0,0
scenario.orderpoint_142339,100,OP/00290,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142339,0,0
scenario.orderpoint_142340,100,OP/00291,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142340,0,0
scenario.orderpoint_142342,1,OP/00292,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142342,0,0
scenario.orderpoint_142344,60,OP/00293,1,base.main_company,stock.warehouse0,stock.stock_location_stock,scenario.product_142344,0,0
