id,product_tmpl_id/id,name/id,min_qty,price,product_name,product_code,delay,sequence,lastproduct_code,currency_id
scenario.supplierinfo_904,scenario.product_142021,partner_90001,500,29.04,PD3N-UP/HCR/3VR/MIC-BEG,92526,14,2,PN/92526-SWI-M8,EUR
scenario.supplierinfo_1753,scenario.product_142544,partner_90001,500,36.82,PD11-M-1C-FLAT-DE / weiss,92583,14,2,,EUR
scenario.supplierinfo_1754,scenario.product_142545,partner_90001,500,30.42,PD11-S-FLAT-DE / weiss,92593,14,2,,EUR
scenario.supplierinfo_1660,scenario.product_142547,partner_90001,500,96.75,FL2N-LED-230/ schwarz,92626,14,2,,EUR
scenario.supplierinfo_1664,scenario.product_142550,partner_90001,500,66.98,FL3N-LED / schwarz,92702,14,2,,EUR
scenario.supplierinfo_1665,scenario.product_142551,partner_90001,500,81.87,FL3N-LED-130/ schwarz,92628,14,2,,EUR
scenario.supplierinfo_1667,scenario.product_142553,partner_90001,500,81.57,FL2N-LED / schwarz,92599,14,2,,EUR
scenario.supplierinfo_1668,scenario.product_142554,partner_90001,500,66.98,FL3N-LED / weiss,92703,14,2,,EUR
scenario.supplierinfo_1562,scenario.product_142439,partner_90001,500,96.75,FL2N-LED-230 / weiss,92627,14,2,,EUR
scenario.supplierinfo_1563,scenario.product_142440,partner_90001,500,81.87,FL3N-LED-130 / weiss,92629,14,2,,EUR
scenario.supplierinfo_1666,scenario.product_142552,partner_90001,500,81.57,FL2N-LED / schwarz,92598,14,2,,EUR
scenario.supplierinfo_863,scenario.product_141985,partner_90001,1,84,PD4-KNX-DIM-DE,92434,14,2,,EUR
scenario.supplierinfo_609,scenario.product_141725,partner_90001,1,72.76,INDOOR 180/ELW FÜR EIB VERSION SCHWEIZ,92419,14,2,,EUR
scenario.supplierinfo_624,scenario.product_141752,partner_90001,1,59.15,"PD9-KNX-DE, weiss SWISSLUX V5.0",92897,14,2,,EUR
scenario.supplierinfo_716,scenario.product_141844,partner_90001,1,55.33,"Indoor 180-KNX, weiss SWISSLUX V5.0",92898,14,2,,EUR
scenario.supplierinfo_1057,scenario.product_142265,partner_90001,1,77.62,"RC-plus next 230 KNX/EIB, schwarz",92895,14,2,,EUR
scenario.supplierinfo_1058,scenario.product_142266,partner_90001,1,77.62,"RC-plus next 230 KNX/EIB, weiss",92894,14,2,,EUR
scenario.supplierinfo_1051,scenario.product_142262,partner_90001,1,102.9,"Indoor180-KNX-DIM -25°C,  (VERSION FÜR SCHWEIZ)",92457,14,2,,EUR
scenario.supplierinfo_1052,scenario.product_142263,partner_90001,1,114.7,PD2-KNX-DIM-AP -25°C,SPEZIAL 92430,14,2,,EUR
scenario.supplierinfo_1039,scenario.product_142254,partner_90001,1,60.8,PD4-KNX-UP weiss,92885,14,2,,EUR
scenario.supplierinfo_442,scenario.product_141561,partner_90001,1,74.1,INDOOR 180/ELW FÜR EIB VERSION SCHWEIZ,92429,14,2,,EUR
scenario.supplierinfo_347,scenario.product_141471,partner_90001,1,51.2,PD2-KNX-AP weiss,92880,14,2,,EUR
scenario.supplierinfo_348,scenario.product_141472,partner_90001,1,51.2,PD2-KNX-DE weiss,92881,14,2,,EUR
scenario.supplierinfo_456,scenario.product_141576,partner_90001,1,51.2,PD2-KNX-UP weiss,92882,14,2,,EUR
scenario.supplierinfo_1066,scenario.product_142316,partner_90001,1,21,PD9-KNX-DIM-EIB Sensorkopf,DIVERSES,14,2,,EUR
scenario.supplierinfo_1608,scenario.product_142487,partner_90001,1,51.2,PD11-KNX-Flat-DE weiss,92893,14,2,,EUR
scenario.supplierinfo_979,scenario.product_142095,partner_90001,1,59.15,"PD9-KNX-DE, weiss SWISSLUX V5.0",92897,14,2,,EUR
scenario.supplierinfo_964,scenario.product_142078,partner_90001,1,90.6,PD4-KNX-DIM-AP,92433,14,2,,EUR
scenario.supplierinfo_1595,scenario.product_142038,partner_90001,1,66.5,PD2N-KNX-DIM-DE,94070,14,2,,EUR
scenario.supplierinfo_1580,scenario.product_142061,partner_90001,1,84,PD4N-KNX-DIM-UP,94074,14,2,,EUR
scenario.supplierinfo_1579,scenario.product_142063,partner_90001,1,66.5,PD2N-KNX-DIM-UP,94071,14,2,,EUR
scenario.supplierinfo_1053,scenario.product_142264,partner_90001,1,108.1,PD2-KNX-DIM-UP -25°C,92458,14,2,,EUR
scenario.supplierinfo_863,scenario.product_141985,partner_90001,50,82.32,PD4-KNX-DIM-DE,92434,14,2,,EUR
scenario.supplierinfo_609,scenario.product_141725,partner_90001,50,71.3,INDOOR 180/ELW FÜR EIB VERSION SCHWEIZ,92419,14,2,,EUR
scenario.supplierinfo_624,scenario.product_141752,partner_90001,50,57.97,"PD9-KNX-DE, weiss SWISSLUX V5.0",92897,14,2,,EUR
scenario.supplierinfo_716,scenario.product_141844,partner_90001,50,54.22,"Indoor 180-KNX, weiss SWISSLUX V5.0",92898,14,2,,EUR
scenario.supplierinfo_1057,scenario.product_142265,partner_90001,50,76.07,"RC-plus next 230 KNX/EIB, schwarz",92895,14,2,,EUR
scenario.supplierinfo_1058,scenario.product_142266,partner_90001,50,76.07,"RC-plus next 230 KNX/EIB, weiss",92894,14,2,,EUR
scenario.supplierinfo_1051,scenario.product_142262,partner_90001,50,100.84,"Indoor180-KNX-DIM -25°C,  (VERSION FÜR SCHWEIZ)",92457,14,2,,EUR
scenario.supplierinfo_1052,scenario.product_142263,partner_90001,50,112.41,PD2-KNX-DIM-AP -25°C,SPEZIAL 92430,14,2,,EUR
scenario.supplierinfo_1039,scenario.product_142254,partner_90001,50,59.58,PD4-KNX-UP weiss,92885,14,2,,EUR
scenario.supplierinfo_442,scenario.product_141561,partner_90001,50,72.62,INDOOR 180/ELW FÜR EIB VERSION SCHWEIZ,92429,14,2,,EUR
scenario.supplierinfo_347,scenario.product_141471,partner_90001,50,50.18,PD2-KNX-AP weiss,92880,14,2,,EUR
scenario.supplierinfo_348,scenario.product_141472,partner_90001,50,50.18,PD2-KNX-DE weiss,92881,14,2,,EUR
scenario.supplierinfo_456,scenario.product_141576,partner_90001,50,50.18,PD2-KNX-UP weiss,92882,14,2,,EUR
scenario.supplierinfo_1066,scenario.product_142316,partner_90001,50,20.58,PD9-KNX-DIM-EIB Sensorkopf,DIVERSES,14,2,,EUR
scenario.supplierinfo_1608,scenario.product_142487,partner_90001,50,50.18,PD11-KNX-Flat-DE weiss,92893,14,2,,EUR
scenario.supplierinfo_979,scenario.product_142095,partner_90001,50,57.97,"PD9-KNX-DE, weiss SWISSLUX V5.0",92897,14,2,,EUR
scenario.supplierinfo_964,scenario.product_142078,partner_90001,50,88.79,PD4-KNX-DIM-AP,92433,14,2,,EUR
scenario.supplierinfo_1595,scenario.product_142038,partner_90001,50,65.17,PD2N-KNX-DIM-DE,94070,14,2,,EUR
scenario.supplierinfo_1580,scenario.product_142061,partner_90001,50,82.32,PD4N-KNX-DIM-UP,94074,14,2,,EUR
scenario.supplierinfo_1579,scenario.product_142063,partner_90001,50,65.17,PD2N-KNX-DIM-UP,94071,14,2,,EUR
scenario.supplierinfo_1053,scenario.product_142264,partner_90001,50,105.94,PD2-KNX-DIM-UP -25°C,92458,14,2,,EUR
scenario.supplierinfo_863,scenario.product_141985,partner_90001,100,81.48,PD4-KNX-DIM-DE,92434,14,2,,EUR
scenario.supplierinfo_609,scenario.product_141725,partner_90001,100,70.58,INDOOR 180/ELW FÜR EIB VERSION SCHWEIZ,92419,14,2,,EUR
scenario.supplierinfo_624,scenario.product_141752,partner_90001,100,57.38,"PD9-KNX-DE, weiss SWISSLUX V5.0",92897,14,2,,EUR
scenario.supplierinfo_716,scenario.product_141844,partner_90001,100,53.67,"Indoor 180-KNX, weiss SWISSLUX V5.0",92898,14,2,,EUR
scenario.supplierinfo_1057,scenario.product_142265,partner_90001,100,75.29,"RC-plus next 230 KNX/EIB, schwarz",92895,14,2,,EUR
scenario.supplierinfo_1058,scenario.product_142266,partner_90001,100,75.29,"RC-plus next 230 KNX/EIB, weiss",92894,14,2,,EUR
scenario.supplierinfo_1051,scenario.product_142262,partner_90001,100,99.81,"Indoor180-KNX-DIM -25°C,  (VERSION FÜR SCHWEIZ)",92457,14,2,,EUR
scenario.supplierinfo_1052,scenario.product_142263,partner_90001,100,111.26,PD2-KNX-DIM-AP -25°C,SPEZIAL 92430,14,2,,EUR
scenario.supplierinfo_1039,scenario.product_142254,partner_90001,100,58.98,PD4-KNX-UP weiss,92885,14,2,,EUR
scenario.supplierinfo_442,scenario.product_141561,partner_90001,100,71.88,INDOOR 180/ELW FÜR EIB VERSION SCHWEIZ,92429,14,2,,EUR
scenario.supplierinfo_347,scenario.product_141471,partner_90001,100,49.66,PD2-KNX-AP weiss,92880,14,2,,EUR
scenario.supplierinfo_348,scenario.product_141472,partner_90001,100,49.66,PD2-KNX-DE weiss,92881,14,2,,EUR
scenario.supplierinfo_456,scenario.product_141576,partner_90001,100,49.66,PD2-KNX-UP weiss,92882,14,2,,EUR
scenario.supplierinfo_1066,scenario.product_142316,partner_90001,100,20.37,PD9-KNX-DIM-EIB Sensorkopf,DIVERSES,14,2,,EUR
scenario.supplierinfo_1608,scenario.product_142487,partner_90001,100,49.66,PD11-KNX-Flat-DE weiss,92893,14,2,,EUR
scenario.supplierinfo_979,scenario.product_142095,partner_90001,100,57.38,"PD9-KNX-DE, weiss SWISSLUX V5.0",92897,14,2,,EUR
scenario.supplierinfo_964,scenario.product_142078,partner_90001,100,87.88,PD4-KNX-DIM-AP,92433,14,2,,EUR
scenario.supplierinfo_1595,scenario.product_142038,partner_90001,100,64.5,PD2N-KNX-DIM-DE,94070,14,2,,EUR
scenario.supplierinfo_1580,scenario.product_142061,partner_90001,100,81.48,PD4N-KNX-DIM-UP,94074,14,2,,EUR
scenario.supplierinfo_1579,scenario.product_142063,partner_90001,100,64.5,PD2N-KNX-DIM-UP,94071,14,2,,EUR
scenario.supplierinfo_1053,scenario.product_142264,partner_90001,100,104.86,PD2-KNX-DIM-UP -25°C,92458,14,2,,EUR
scenario.supplierinfo_863,scenario.product_141985,partner_90001,250,79.8,PD4-KNX-DIM-DE,92434,14,2,,EUR
scenario.supplierinfo_609,scenario.product_141725,partner_90001,250,69.12,INDOOR 180/ELW FÜR EIB VERSION SCHWEIZ,92419,14,2,,EUR
scenario.supplierinfo_624,scenario.product_141752,partner_90001,250,56.19,"PD9-KNX-DE, weiss SWISSLUX V5.0",92897,14,2,,EUR
scenario.supplierinfo_716,scenario.product_141844,partner_90001,250,52.56,"Indoor 180-KNX, weiss SWISSLUX V5.0",92898,14,2,,EUR
scenario.supplierinfo_1057,scenario.product_142265,partner_90001,250,73.74,"RC-plus next 230 KNX/EIB, schwarz",92895,14,2,,EUR
scenario.supplierinfo_1058,scenario.product_142266,partner_90001,250,73.74,"RC-plus next 230 KNX/EIB, weiss",92894,14,2,,EUR
scenario.supplierinfo_1051,scenario.product_142262,partner_90001,250,97.75,"Indoor180-KNX-DIM -25°C,  (VERSION FÜR SCHWEIZ)",92457,14,2,,EUR
scenario.supplierinfo_1052,scenario.product_142263,partner_90001,250,108.97,PD2-KNX-DIM-AP -25°C,SPEZIAL 92430,14,2,,EUR
scenario.supplierinfo_1039,scenario.product_142254,partner_90001,250,57.76,PD4-KNX-UP weiss,92885,14,2,,EUR
scenario.supplierinfo_442,scenario.product_141561,partner_90001,250,70.39,INDOOR 180/ELW FÜR EIB VERSION SCHWEIZ,92429,14,2,,EUR
scenario.supplierinfo_347,scenario.product_141471,partner_90001,250,48.64,PD2-KNX-AP weiss,92880,14,2,,EUR
scenario.supplierinfo_348,scenario.product_141472,partner_90001,250,48.64,PD2-KNX-DE weiss,92881,14,2,,EUR
scenario.supplierinfo_456,scenario.product_141576,partner_90001,250,48.64,PD2-KNX-UP weiss,92882,14,2,,EUR
scenario.supplierinfo_1066,scenario.product_142316,partner_90001,250,19.95,PD9-KNX-DIM-EIB Sensorkopf,DIVERSES,14,2,,EUR
scenario.supplierinfo_1608,scenario.product_142487,partner_90001,250,48.64,PD11-KNX-Flat-DE weiss,92893,14,2,,EUR
scenario.supplierinfo_979,scenario.product_142095,partner_90001,250,56.19,"PD9-KNX-DE, weiss SWISSLUX V5.0",92897,14,2,,EUR
scenario.supplierinfo_964,scenario.product_142078,partner_90001,250,86.07,PD4-KNX-DIM-AP,92433,14,2,,EUR
scenario.supplierinfo_1595,scenario.product_142038,partner_90001,250,63.17,PD2N-KNX-DIM-DE,94070,14,2,,EUR
scenario.supplierinfo_1580,scenario.product_142061,partner_90001,250,79.8,PD4N-KNX-DIM-UP,94074,14,2,,EUR
scenario.supplierinfo_1579,scenario.product_142063,partner_90001,250,63.17,PD2N-KNX-DIM-UP,94071,14,2,,EUR
scenario.supplierinfo_1053,scenario.product_142264,partner_90001,250,102.69,PD2-KNX-DIM-UP -25°C,92458,14,2,,EUR
scenario.supplierinfo_863,scenario.product_141985,partner_90001,500,78.12,PD4-KNX-DIM-DE,92434,14,2,,EUR
scenario.supplierinfo_609,scenario.product_141725,partner_90001,500,67.67,INDOOR 180/ELW FÜR EIB VERSION SCHWEIZ,92419,14,2,,EUR
scenario.supplierinfo_624,scenario.product_141752,partner_90001,500,55.01,"PD9-KNX-DE, weiss SWISSLUX V5.0",92897,14,2,,EUR
scenario.supplierinfo_716,scenario.product_141844,partner_90001,500,51.46,"Indoor 180-KNX, weiss SWISSLUX V5.0",92898,14,2,,EUR
scenario.supplierinfo_1057,scenario.product_142265,partner_90001,500,72.19,"RC-plus next 230 KNX/EIB, schwarz",92895,14,2,,EUR
scenario.supplierinfo_1058,scenario.product_142266,partner_90001,500,72.19,"RC-plus next 230 KNX/EIB, weiss",92894,14,2,,EUR
scenario.supplierinfo_1051,scenario.product_142262,partner_90001,500,95.7,"Indoor180-KNX-DIM -25°C,  (VERSION FÜR SCHWEIZ)",92457,14,2,,EUR
scenario.supplierinfo_1052,scenario.product_142263,partner_90001,500,106.67,PD2-KNX-DIM-AP -25°C,SPEZIAL 92430,14,2,,EUR
scenario.supplierinfo_1039,scenario.product_142254,partner_90001,500,56.54,PD4-KNX-UP weiss,92885,14,2,,EUR
scenario.supplierinfo_442,scenario.product_141561,partner_90001,500,68.91,INDOOR 180/ELW FÜR EIB VERSION SCHWEIZ,92429,14,2,,EUR
scenario.supplierinfo_347,scenario.product_141471,partner_90001,500,47.62,PD2-KNX-AP weiss,92880,14,2,,EUR
scenario.supplierinfo_348,scenario.product_141472,partner_90001,500,47.62,PD2-KNX-DE weiss,92881,14,2,,EUR
scenario.supplierinfo_456,scenario.product_141576,partner_90001,500,47.62,PD2-KNX-UP weiss,92882,14,2,,EUR
scenario.supplierinfo_1066,scenario.product_142316,partner_90001,500,19.53,PD9-KNX-DIM-EIB Sensorkopf,DIVERSES,14,2,,EUR
scenario.supplierinfo_1608,scenario.product_142487,partner_90001,500,47.62,PD11-KNX-Flat-DE weiss,92893,14,2,,EUR
scenario.supplierinfo_979,scenario.product_142095,partner_90001,500,55.01,"PD9-KNX-DE, weiss SWISSLUX V5.0",92897,14,2,,EUR
scenario.supplierinfo_964,scenario.product_142078,partner_90001,500,84.26,PD4-KNX-DIM-AP,92433,14,2,,EUR
scenario.supplierinfo_1595,scenario.product_142038,partner_90001,500,61.85,PD2N-KNX-DIM-DE,94070,14,2,,EUR
scenario.supplierinfo_1580,scenario.product_142061,partner_90001,500,78.12,PD4N-KNX-DIM-UP,94074,14,2,,EUR
scenario.supplierinfo_1579,scenario.product_142063,partner_90001,500,61.85,PD2N-KNX-DIM-UP,94071,14,2,,EUR
scenario.supplierinfo_1053,scenario.product_142264,partner_90001,500,100.53,PD2-KNX-DIM-UP -25°C,92458,14,2,,EUR
scenario.supplierinfo_963,scenario.product_142077,partner_10425,1,2.35,"AP Gehäuse Basico ws H54mm Loch Ø43mm, mit Bef. Pl",282 966 103,7,2,,CHF
scenario.supplierinfo_971,scenario.product_141729,partner_11653,1,0.5,Befestigungsplatte 1x1 Feller 77x77mm,376163000,7,2,,CHF
scenario.supplierinfo_972,scenario.product_141729,partner_10425,1,0.5,Befestigungsplatte 1x1 Feller 77x77mm,376163000,7,2,,CHF
scenario.supplierinfo_988,scenario.product_141730,partner_10425,1,0.45,BP KAL,376163003,7,2,,CHF
scenario.supplierinfo_167,scenario.product_141317,partner_90002,1,5.53,RC-Löschglied,RR 601 00 10 8800,7,2,PN/10880-SWIS-CT,USD
scenario.supplierinfo_970,scenario.product_142081,partner_10425,1,2.2,"AP Gehäuse Basico sz H54mm Loch Ø43mm, mit Bef. Pl",282 966 153,7,2,,CHF
scenario.supplierinfo_11,scenario.product_141259,partner_90029,1,6.2,PLC18/840/4P-G24q-2,927905608453,7,2,,CHF
scenario.supplierinfo_12,scenario.product_141261,partner_90029,1,6.2,PLC18/830/4P-G24q-2,927905608353,7,2,,CHF
scenario.supplierinfo_13,scenario.product_141260,partner_90029,1,6.9,PLC26/840/4P-G24q-3,623362,7,2,,CHF
scenario.supplierinfo_241,scenario.product_141379,partner_90029,1,6.9,PLC26/830/4P - G24q-2,927906008353,7,2,,CHF
scenario.supplierinfo_549,scenario.product_141661,partner_90160,1,45.6,Tableau-Adapter für 12LEDs und 8 Tasten für UP-Dos,LCN - TL12R,7,2,,EUR
scenario.supplierinfo_576,scenario.product_141696,partner_90408,1,2239.3,15“ GrafikTouchModul color,GTM-015C,7,2,,EUR
scenario.supplierinfo_577,scenario.product_141697,partner_90408,1,74.25,Einbaugehäuse für IOS GrafikTouchModul,CASE-GTM015,7,2,,EUR
scenario.supplierinfo_578,scenario.product_141698,partner_90408,1,107.25,"Blende zu Touch-Panel 15, Jazz, Acrylglas schwarz",COVER-015X-acr/jazz-m,7,2,,EUR
scenario.supplierinfo_579,scenario.product_141699,partner_90408,1,113.25,"Blende zu Touch-Panel 15, Jazz, Aluminium eloxiert",COVER-015X-alu/jazz-m,7,2,,EUR
scenario.supplierinfo_580,scenario.product_141700,partner_90160,1,29.4,Ansteuerung dig. EVGs DSI/DALI (für LCN-UPP/UPS),LCN - DDR,7,2,,EUR
scenario.supplierinfo_582,scenario.product_141701,partner_90160,1,57.6,Sensor-Modul für die Hutschiene 2 TE,LCN - SHS,7,2,,EUR
scenario.supplierinfo_583,scenario.product_141702,partner_90160,1,22.8,Konverter 230V Dimmsignal -> 0-10V Schnittstelle,LCN - AO1R,7,2,,EUR
scenario.supplierinfo_983,scenario.product_141737,partner_90731,1,0.421,"Abdeckplatte Gr.1 mit Loch 1 x 43 mm,weiss",374 163 009,7,2,,CHF
scenario.supplierinfo_987,scenario.product_141738,partner_10425,1,1.65,APG KAL/W,283910003,7,2,,CHF
scenario.supplierinfo_998,scenario.product_142221,partner_10425,1,1.2,"Kappe m.Grundplatte 54mm coffee, EDIZIOdue",283901890,7,2,,CHF
scenario.supplierinfo_1002,scenario.product_142225,partner_10425,1,1.65,"AP-Gehäuse Kallysto anth.H54mm, mit Bef.platte",283910043,7,2,,CHF
scenario.supplierinfo_1003,scenario.product_142226,partner_10425,1,1.65,AP-Gehäuse Kallysto sz H54mm mit Bef.platte,283910953,7,2,,CHF
scenario.supplierinfo_1004,scenario.product_142227,partner_10425,1,12.6,"AP-Gehäuse Sidus Gr.I H48mm, 75x75mm alu",283931932,7,2,,CHF
scenario.supplierinfo_1005,scenario.product_142228,partner_10425,1,0.7,"AP-Gehäuse Sidus Gr.I H48mm, 75x75mm anthrazit",283931042,7,2,,CHF
scenario.supplierinfo_1006,scenario.product_142229,partner_10425,1,5.3,Abdeckrahmen Sidus 1x1 Alumin. Kunststoff Metallic,334911932,7,2,,CHF
scenario.supplierinfo_1046,scenario.product_142258,partner_10425,1,9.07,EB-Gehäuse Halox-O ø 150mm max50W Kaiser o. Tunnel,920858579,7,2,,CHF
scenario.supplierinfo_1060,scenario.product_142267,partner_90436,1,75,Kleinmengenzuschlag Spezialfarbe,,7,2,,CHF
scenario.supplierinfo_999,scenario.product_142222,partner_10425,1,1.2,"Kappe m.Grundplatte 54mm sand, EDIZIOdue",283901810,7,2,,CHF
scenario.supplierinfo_985,scenario.product_142097,partner_10425,1,2.8,APG SOL/WG,283901101,7,2,,CHF
scenario.supplierinfo_537,scenario.product_141523,partner_90002,1,5.67,AL 4 Cover Opal,RR60103097725,7,2,,EUR
scenario.supplierinfo_253,scenario.product_141390,partner_90002,1,8.2,AL 4 Cover Opal,RR60103097725,7,2,,EUR
scenario.supplierinfo_108,scenario.product_141273,partner_90029,1,4.5,150T3Q/78mm-230V/150W/R7s,58348,7,2,,CHF
scenario.supplierinfo_179,scenario.product_141213,partner_90029,1,4.5,300T3Q/P117mm-230V/300W/R7s,494382,7,2,,CHF
scenario.supplierinfo_180,scenario.product_141214,partner_90029,1,3.4,Halogenlampe Plusline 500T3Q/P117mm-230V/500W/R7s,494399,7,2,,CHF
scenario.supplierinfo_276,scenario.product_141310,partner_90029,1,12.7,1000T3Q/P189mm,494344,7,2,,CHF
scenario.supplierinfo_274,scenario.product_141412,partner_90002,1,1.53,SG-FL-500,RK41507000001,7,2,,EUR
scenario.supplierinfo_72,scenario.product_141136,partner_90002,1,12.5,SG PARIS weiß,RR 260 03 024016,7,2,,EUR
scenario.supplierinfo_163,scenario.product_141136,partner_90003,1,12.5,Kristall-weiß,399453,60,2,,EUR
scenario.supplierinfo_73,scenario.product_141137,partner_90002,1,12.5,System-Glas PARIS schwarz,RR 260 03 023019,7,2,,EUR
scenario.supplierinfo_164,scenario.product_141137,partner_90003,1,12.5,Kristall-schwarz,399457,60,2,,EUR
scenario.supplierinfo_74,scenario.product_141105,partner_90002,1,14.2,System-Glas BRÜSSEL weiss,RR 260 03 024054,7,2,,EUR
scenario.supplierinfo_165,scenario.product_141105,partner_90003,1,14.2,Kristall-weiss,306153,60,2,,EUR
scenario.supplierinfo_75,scenario.product_141128,partner_90002,1,14.2,System-Glas BRÜSSEL schwarz,RR 260 03 023057,7,2,,EUR
scenario.supplierinfo_467,scenario.product_141128,partner_90003,1,14.2,Kristall-schwarz,306157,60,2,,EUR
scenario.supplierinfo_76,scenario.product_141138,partner_90003,1,7.4,Opal-glänzend,396606,60,2,,EUR
scenario.supplierinfo_299,scenario.product_141138,partner_90002,1,6.5,System-Glas WIEN,RR 260 03 024115,7,2,,EUR
scenario.supplierinfo_1977,scenario.product_141138,partner_134611,1,7.5,ml.zat.kx1,B20007,7,2,,EUR
scenario.supplierinfo_77,scenario.product_141139,partner_90002,1,6.8,SG Oslo. Blasen,RR 260 03 024078,7,2,,EUR
scenario.supplierinfo_177,scenario.product_141139,partner_90003,1,7.9,Kristall-Blasenglas,397350,60,2,,EUR
scenario.supplierinfo_1978,scenario.product_141139,partner_134611,1,7.9,b.a.kx1,B20007,7,2,,EUR
scenario.supplierinfo_131,scenario.product_141288,partner_90003,1,10.8,Opal-Kristallspitze,330639,60,2,,EUR
scenario.supplierinfo_132,scenario.product_141289,partner_90003,1,11.6,Kristall-weiss,327753,60,2,,EUR
scenario.supplierinfo_133,scenario.product_141290,partner_90003,1,11.8,Kristall-schwarz,327757,60,2,,EUR
scenario.supplierinfo_85,scenario.product_141132,partner_90002,1,10.12,"AL5 VARIO 500, weiss",RR60100010422,7,2,PN/92400-SWIS-HW,EUR
scenario.supplierinfo_134,scenario.product_141133,partner_90002,1,10.12,"AL5 VARIO 500, schwarz",RR60100010408,7,2,PN/92401-SWIS-HW,USD
scenario.supplierinfo_87,scenario.product_141238,partner_90002,1,6.05,HAST 150 w weiss,RK 900 00 420054,7,2,,EUR
scenario.supplierinfo_88,scenario.product_141237,partner_90002,1,6.05,HAST 150 s schwarz,RK 900 00 420009,7,2,,EUR
scenario.supplierinfo_89,scenario.product_141235,partner_90002,1,8.6,HAST 500 w weiss,RK 415 00 420153,7,2,,EUR
scenario.supplierinfo_90,scenario.product_141236,partner_90002,1,8.6,HAST 500 s schwarz,RK 415 00 420108,7,2,,EUR
scenario.supplierinfo_91,scenario.product_141239,partner_90002,1,22.15,HAST 1000 w weiss,RK 900 00 420252,7,2,,EUR
scenario.supplierinfo_92,scenario.product_141240,partner_90002,1,22.15,HAST 1000 s schwarz,RK 900 00 420207,7,2,,EUR
scenario.supplierinfo_142,scenario.product_141262,partner_90002,1,64.64,Safetylux portable Halogen,RB 601 00 93101,7,2,PN/93101-SWIS-CT,USD
scenario.supplierinfo_140,scenario.product_141263,partner_90002,1,46.65,Safetylux portable Glühlampe,RB 601 00 93104,7,2,,USD
scenario.supplierinfo_470,scenario.product_141588,partner_14472,1,71.5,Jung Einbaugehäuse für Mini-Tableau 2425 und 2411,JUNG-EBG24,7,2,,CHF
scenario.supplierinfo_452,scenario.product_141572,partner_90408,1,65.25,"Blende zu Touch-Panel 6, Jazz, Acrylglas schwarz",COVER-006X-acr/jazz-m,7,2,,EUR
scenario.supplierinfo_450,scenario.product_141570,partner_90408,1,65.25,"Blende zu Touch-Panel 6, Classic, Aluminium eloxiert",COVER-006X-alu/classic-s,7,2,,EUR
scenario.supplierinfo_451,scenario.product_141571,partner_90408,1,71.25,"Blende zu Touch-Panel 6, Jazz, Aluminium eloxiert",COVER-006X-alu/jazz-m,7,2,,EUR
scenario.supplierinfo_462,scenario.product_141581,partner_90408,1,76.5,6“ Blende Edelstahl/V2A gebürstet,COVER-006X-V2A/jazz-m,7,2,,EUR
scenario.supplierinfo_370,scenario.product_141493,partner_90408,1,909.3,6“ GrafikTouchModul color,GTM-006C,7,2,,EUR
scenario.supplierinfo_380,scenario.product_141503,partner_90408,1,629.3,"Touch-Panel 6, monochrom",GTM-006M,7,2,,EUR
scenario.supplierinfo_455,scenario.product_141575,partner_90408,1,321.75,IR-Sende-/Empfangsmodul zu IOS-GTM...C,IR-TxRx-001,7,2,,EUR
scenario.supplierinfo_371,scenario.product_141494,partner_90408,1,149.25,"Multifunktionsdisplay 8-fach, zweizeilig",MC-JNG-CD500ww-000,7,2,,EUR
scenario.supplierinfo_389,scenario.product_141512,partner_90408,1,63.75,Programmieradapter USB zu Multifunktionsdisplay 8-fach,MCA-USB-ProgrAdap,7,2,,EUR
scenario.supplierinfo_373,scenario.product_141496,partner_90408,1,199,Projektierungssoftware zu Touch-Panel 6 & 15,TE-SW-CH-01,7,2,,EUR
scenario.supplierinfo_201,scenario.product_141340,partner_90160,1,48.6,Universal Analog-Digital Wandler (10Bit),LCN - AD1,7,2,,EUR
scenario.supplierinfo_214,scenario.product_141353,partner_90160,1,15,Binäreingang 3-fach zum Anschluss an den I-Port,LCN - B3I,7,2,,EUR
scenario.supplierinfo_397,scenario.product_141521,partner_90160,1,20.7,Binäreingang 3-fach für den I-Port mit Spannungsv.,LCN - B3IN,7,2,,EUR
scenario.supplierinfo_203,scenario.product_141342,partner_90160,1,46.8,"Binäreingang 8x230V, optisch entkoppelt",LCN - B8H,7,2,,EUR
scenario.supplierinfo_204,scenario.product_141343,partner_90160,1,48.6,Binäreingang 8x10-30V ( inkl. Abfragespannung),LCN - B8L,7,2,,EUR
scenario.supplierinfo_266,scenario.product_141405,partner_90160,1,31.2,Bewegungsmelder zum Anschluss an den I-Port,LCN - BMI,7,2,,EUR
scenario.supplierinfo_205,scenario.product_141344,partner_90160,1,43.8,Stromsensor mit 4 Eingängen bis 16 A belastbar,LCN - BS4,7,2,,EUR
scenario.supplierinfo_469,scenario.product_141587,partner_90160,1,8.95,Spannungsumsetzer 230 V für LCN-B3I,LCN - BVC1,7,2,,EUR
scenario.supplierinfo_231,scenario.product_141370,partner_90160,1,7.9,Grundlastmodul f. die Hutschiene,LCN - C2GH,7,2,,EUR
scenario.supplierinfo_232,scenario.product_141371,partner_90160,1,5.7,Grundlastmodul f. die Unterputzdose,LCN - C2GR,7,2,,EUR
