id,product_tmpl_id:id,product_uom:id,product_qty,active,routing_id/id,bom_line_ids/product_id/id,bom_line_ids/product_uom/id,bom_line_ids/product_qty
scenario.bom_141926,scenario.product_141926_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141755,product.product_uom_unit,1
scenario.bom_141927,scenario.product_141927_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141725,product.product_uom_unit,1
scenario.bom_141927,scenario.product_141927_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141758,product.product_uom_unit,1
scenario.bom_141927,scenario.product_141927_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141732,product.product_uom_unit,1
scenario.bom_141928,scenario.product_141928_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141725,product.product_uom_unit,1
scenario.bom_141928,scenario.product_141928_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141762,product.product_uom_unit,1
scenario.bom_141928,scenario.product_141928_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141729,product.product_uom_unit,1
scenario.bom_141929,scenario.product_141929_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141729,product.product_uom_unit,1
scenario.bom_141929,scenario.product_141929_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141719,product.product_uom_unit,1
scenario.bom_141930,scenario.product_141930_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141730,product.product_uom_unit,1
scenario.bom_141930,scenario.product_141930_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141719,product.product_uom_unit,1
scenario.bom_141931,scenario.product_141931_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141731,product.product_uom_unit,1
scenario.bom_141931,scenario.product_141931_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141719,product.product_uom_unit,1
scenario.bom_141932,scenario.product_141932_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141719,product.product_uom_unit,1
scenario.bom_141932,scenario.product_141932_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141732,product.product_uom_unit,1
scenario.bom_141933,scenario.product_141933_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141729,product.product_uom_unit,1
scenario.bom_141933,scenario.product_141933_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141720,product.product_uom_unit,1
scenario.bom_141934,scenario.product_141934_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141720,product.product_uom_unit,1
scenario.bom_141934,scenario.product_141934_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141730,product.product_uom_unit,1
scenario.bom_141935,scenario.product_141935_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141731,product.product_uom_unit,1
scenario.bom_141935,scenario.product_141935_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141720,product.product_uom_unit,1
scenario.bom_141936,scenario.product_141936_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141720,product.product_uom_unit,1
scenario.bom_141936,scenario.product_141936_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141732,product.product_uom_unit,1
scenario.bom_141937,scenario.product_141937_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141729,product.product_uom_unit,1
scenario.bom_141937,scenario.product_141937_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141726,product.product_uom_unit,1
scenario.bom_141938,scenario.product_141938_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141726,product.product_uom_unit,1
scenario.bom_141938,scenario.product_141938_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141730,product.product_uom_unit,1
scenario.bom_141939,scenario.product_141939_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141731,product.product_uom_unit,1
scenario.bom_141939,scenario.product_141939_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141726,product.product_uom_unit,1
scenario.bom_141940,scenario.product_141940_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141726,product.product_uom_unit,1
scenario.bom_141940,scenario.product_141940_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141732,product.product_uom_unit,1
scenario.bom_141941,scenario.product_141941_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141729,product.product_uom_unit,1
scenario.bom_141941,scenario.product_141941_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141721,product.product_uom_unit,1
scenario.bom_141942,scenario.product_141942_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141721,product.product_uom_unit,1
scenario.bom_141942,scenario.product_141942_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141730,product.product_uom_unit,1
scenario.bom_141943,scenario.product_141943_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141731,product.product_uom_unit,1
scenario.bom_141943,scenario.product_141943_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141721,product.product_uom_unit,1
scenario.bom_141944,scenario.product_141944_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141721,product.product_uom_unit,1
scenario.bom_141944,scenario.product_141944_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141732,product.product_uom_unit,1
scenario.bom_141945,scenario.product_141945_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141722,product.product_uom_unit,1
scenario.bom_141945,scenario.product_141945_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141729,product.product_uom_unit,1
scenario.bom_141946,scenario.product_141946_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141722,product.product_uom_unit,1
scenario.bom_141946,scenario.product_141946_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141730,product.product_uom_unit,1
scenario.bom_141947,scenario.product_141947_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141722,product.product_uom_unit,1
scenario.bom_141947,scenario.product_141947_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141731,product.product_uom_unit,1
scenario.bom_141948,scenario.product_141948_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141722,product.product_uom_unit,1
scenario.bom_141948,scenario.product_141948_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141732,product.product_uom_unit,1
scenario.bom_141949,scenario.product_141949_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141723,product.product_uom_unit,1
scenario.bom_141949,scenario.product_141949_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141729,product.product_uom_unit,1
scenario.bom_141950,scenario.product_141950_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141723,product.product_uom_unit,1
scenario.bom_141950,scenario.product_141950_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141730,product.product_uom_unit,1
scenario.bom_141951,scenario.product_141951_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141731,product.product_uom_unit,1
scenario.bom_141951,scenario.product_141951_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141723,product.product_uom_unit,1
scenario.bom_141952,scenario.product_141952_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141723,product.product_uom_unit,1
scenario.bom_141952,scenario.product_141952_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141732,product.product_uom_unit,1
scenario.bom_141953,scenario.product_141953_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141724,product.product_uom_unit,1
scenario.bom_141953,scenario.product_141953_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141729,product.product_uom_unit,1
scenario.bom_141954,scenario.product_141954_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141724,product.product_uom_unit,1
scenario.bom_141954,scenario.product_141954_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141730,product.product_uom_unit,1
scenario.bom_141955,scenario.product_141955_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141724,product.product_uom_unit,1
scenario.bom_141955,scenario.product_141955_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141731,product.product_uom_unit,1
scenario.bom_141956,scenario.product_141956_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141724,product.product_uom_unit,1
scenario.bom_141956,scenario.product_141956_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141732,product.product_uom_unit,1
scenario.bom_141957,scenario.product_141957_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141725,product.product_uom_unit,1
scenario.bom_141957,scenario.product_141957_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141729,product.product_uom_unit,1
scenario.bom_141958,scenario.product_141958_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141725,product.product_uom_unit,1
scenario.bom_141958,scenario.product_141958_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141730,product.product_uom_unit,1
scenario.bom_141959,scenario.product_141959_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141725,product.product_uom_unit,1
scenario.bom_141959,scenario.product_141959_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141731,product.product_uom_unit,1
scenario.bom_141960,scenario.product_141960_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141725,product.product_uom_unit,1
scenario.bom_141960,scenario.product_141960_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141732,product.product_uom_unit,1
scenario.bom_141961,scenario.product_141961_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141961,scenario.product_141961_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141719,product.product_uom_unit,1
scenario.bom_141962,scenario.product_141962_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141962,scenario.product_141962_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141720,product.product_uom_unit,1
scenario.bom_141963,scenario.product_141963_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141963,scenario.product_141963_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141726,product.product_uom_unit,1
scenario.bom_141964,scenario.product_141964_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141964,scenario.product_141964_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141824,product.product_uom_unit,1
scenario.bom_141965,scenario.product_141965_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141965,scenario.product_141965_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141722,product.product_uom_unit,1
scenario.bom_141966,scenario.product_141966_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141966,scenario.product_141966_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141723,product.product_uom_unit,1
scenario.bom_141967,scenario.product_141967_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141967,scenario.product_141967_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141724,product.product_uom_unit,1
scenario.bom_141968,scenario.product_141968_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141725,product.product_uom_unit,1
scenario.bom_141968,scenario.product_141968_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141969,scenario.product_141969_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141969,scenario.product_141969_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141767,product.product_uom_unit,1
scenario.bom_141969,scenario.product_141969_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141719,product.product_uom_unit,1
scenario.bom_141970,scenario.product_141970_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141767,product.product_uom_unit,1
scenario.bom_141970,scenario.product_141970_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141970,scenario.product_141970_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141720,product.product_uom_unit,1
scenario.bom_141971,scenario.product_141971_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141971,scenario.product_141971_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141767,product.product_uom_unit,1
scenario.bom_141971,scenario.product_141971_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141726,product.product_uom_unit,1
scenario.bom_141972,scenario.product_141972_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141767,product.product_uom_unit,1
scenario.bom_141972,scenario.product_141972_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141972,scenario.product_141972_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141721,product.product_uom_unit,1
scenario.bom_141973,scenario.product_141973_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141973,scenario.product_141973_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141767,product.product_uom_unit,1
scenario.bom_141973,scenario.product_141973_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141722,product.product_uom_unit,1
scenario.bom_141974,scenario.product_141974_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141767,product.product_uom_unit,1
scenario.bom_141974,scenario.product_141974_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141974,scenario.product_141974_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141723,product.product_uom_unit,1
scenario.bom_141975,scenario.product_141975_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_141975,scenario.product_141975_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141724,product.product_uom_unit,1
scenario.bom_141975,scenario.product_141975_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141767,product.product_uom_unit,1
scenario.bom_141976,scenario.product_141976_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141767,product.product_uom_unit,1
scenario.bom_141976,scenario.product_141976_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141725,product.product_uom_unit,1
scenario.bom_141976,scenario.product_141976_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141764,product.product_uom_unit,1
scenario.bom_142037,scenario.product_142037_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_142093,product.product_uom_unit,1
scenario.bom_142037,scenario.product_142037_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_142591,product.product_uom_unit,1
scenario.bom_142098,scenario.product_142098_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141747,product.product_uom_unit,1
scenario.bom_142098,scenario.product_142098_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141726,product.product_uom_unit,1
scenario.bom_142099,scenario.product_142099_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141747,product.product_uom_unit,1
scenario.bom_142099,scenario.product_142099_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141719,product.product_uom_unit,1
scenario.bom_142100,scenario.product_142100_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141747,product.product_uom_unit,1
scenario.bom_142100,scenario.product_142100_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141720,product.product_uom_unit,1
scenario.bom_142101,scenario.product_142101_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141747,product.product_uom_unit,1
scenario.bom_142101,scenario.product_142101_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141724,product.product_uom_unit,1
scenario.bom_142102,scenario.product_142102_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141725,product.product_uom_unit,1
scenario.bom_142102,scenario.product_142102_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141747,product.product_uom_unit,1
scenario.bom_142103,scenario.product_142103_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141747,product.product_uom_unit,1
scenario.bom_142103,scenario.product_142103_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141721,product.product_uom_unit,1
scenario.bom_142104,scenario.product_142104_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141747,product.product_uom_unit,1
scenario.bom_142104,scenario.product_142104_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141722,product.product_uom_unit,1
scenario.bom_142105,scenario.product_142105_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141747,product.product_uom_unit,1
scenario.bom_142105,scenario.product_142105_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141723,product.product_uom_unit,1
scenario.bom_142106,scenario.product_142106_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141746,product.product_uom_unit,1
scenario.bom_142106,scenario.product_142106_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141726,product.product_uom_unit,1
scenario.bom_142107,scenario.product_142107_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141746,product.product_uom_unit,1
scenario.bom_142107,scenario.product_142107_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141719,product.product_uom_unit,1
scenario.bom_142108,scenario.product_142108_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141746,product.product_uom_unit,1
scenario.bom_142108,scenario.product_142108_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141720,product.product_uom_unit,1
scenario.bom_142109,scenario.product_142109_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141746,product.product_uom_unit,1
scenario.bom_142109,scenario.product_142109_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141724,product.product_uom_unit,1
scenario.bom_142110,scenario.product_142110_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141725,product.product_uom_unit,1
scenario.bom_142110,scenario.product_142110_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141746,product.product_uom_unit,1
scenario.bom_142111,scenario.product_142111_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141746,product.product_uom_unit,1
scenario.bom_142111,scenario.product_142111_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141721,product.product_uom_unit,1
scenario.bom_142112,scenario.product_142112_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141746,product.product_uom_unit,1
scenario.bom_142112,scenario.product_142112_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141722,product.product_uom_unit,1
scenario.bom_142113,scenario.product_142113_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141746,product.product_uom_unit,1
scenario.bom_142113,scenario.product_142113_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141723,product.product_uom_unit,1
scenario.bom_142114,scenario.product_142114_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141726,product.product_uom_unit,1
scenario.bom_142114,scenario.product_142114_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141742,product.product_uom_unit,1
scenario.bom_142115,scenario.product_142115_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141742,product.product_uom_unit,1
scenario.bom_142115,scenario.product_142115_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141719,product.product_uom_unit,1
scenario.bom_142116,scenario.product_142116_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141720,product.product_uom_unit,1
scenario.bom_142116,scenario.product_142116_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141742,product.product_uom_unit,1
scenario.bom_142117,scenario.product_142117_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141724,product.product_uom_unit,1
scenario.bom_142117,scenario.product_142117_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141742,product.product_uom_unit,1
scenario.bom_142118,scenario.product_142118_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141725,product.product_uom_unit,1
scenario.bom_142118,scenario.product_142118_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141742,product.product_uom_unit,1
scenario.bom_142119,scenario.product_142119_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141742,product.product_uom_unit,1
scenario.bom_142119,scenario.product_142119_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141721,product.product_uom_unit,1
scenario.bom_142120,scenario.product_142120_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141722,product.product_uom_unit,1
scenario.bom_142120,scenario.product_142120_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141742,product.product_uom_unit,1
scenario.bom_142121,scenario.product_142121_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141742,product.product_uom_unit,1
scenario.bom_142121,scenario.product_142121_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141723,product.product_uom_unit,1
scenario.bom_142122,scenario.product_142122_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141726,product.product_uom_unit,1
scenario.bom_142122,scenario.product_142122_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141745,product.product_uom_unit,1
scenario.bom_142123,scenario.product_142123_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141745,product.product_uom_unit,1
scenario.bom_142123,scenario.product_142123_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141719,product.product_uom_unit,1
scenario.bom_142124,scenario.product_142124_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141720,product.product_uom_unit,1
scenario.bom_142124,scenario.product_142124_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141745,product.product_uom_unit,1
scenario.bom_142125,scenario.product_142125_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141724,product.product_uom_unit,1
scenario.bom_142125,scenario.product_142125_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141745,product.product_uom_unit,1
scenario.bom_142126,scenario.product_142126_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141725,product.product_uom_unit,1
scenario.bom_142126,scenario.product_142126_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141745,product.product_uom_unit,1
scenario.bom_142127,scenario.product_142127_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141721,product.product_uom_unit,1
scenario.bom_142127,scenario.product_142127_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141745,product.product_uom_unit,1
scenario.bom_142128,scenario.product_142128_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141722,product.product_uom_unit,1
scenario.bom_142128,scenario.product_142128_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141745,product.product_uom_unit,1
scenario.bom_142129,scenario.product_142129_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141745,product.product_uom_unit,1
scenario.bom_142129,scenario.product_142129_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141723,product.product_uom_unit,1
scenario.bom_142130,scenario.product_142130_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141744,product.product_uom_unit,1
scenario.bom_142130,scenario.product_142130_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141726,product.product_uom_unit,1
scenario.bom_142131,scenario.product_142131_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141744,product.product_uom_unit,1
scenario.bom_142131,scenario.product_142131_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141719,product.product_uom_unit,1
scenario.bom_142132,scenario.product_142132_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141744,product.product_uom_unit,1
scenario.bom_142132,scenario.product_142132_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141720,product.product_uom_unit,1
scenario.bom_142133,scenario.product_142133_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141744,product.product_uom_unit,1
scenario.bom_142133,scenario.product_142133_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141724,product.product_uom_unit,1
scenario.bom_142134,scenario.product_142134_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141725,product.product_uom_unit,1
scenario.bom_142134,scenario.product_142134_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141744,product.product_uom_unit,1
scenario.bom_142135,scenario.product_142135_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141744,product.product_uom_unit,1
scenario.bom_142135,scenario.product_142135_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141721,product.product_uom_unit,1
scenario.bom_142136,scenario.product_142136_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141744,product.product_uom_unit,1
scenario.bom_142136,scenario.product_142136_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141722,product.product_uom_unit,1
scenario.bom_142137,scenario.product_142137_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141744,product.product_uom_unit,1
scenario.bom_142137,scenario.product_142137_product_template,product.product_uom_unit,1,true,scenario.mrp_routing_intern,scenario.product_141723,product.product_uom_unit,1
